tree,species,latin_binomial,family,tree_part,wsg,region,village,lat,lon
087_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_base,0.577,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
087_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_middle,0.491,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
087_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_top,0.517,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
088_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_base,0.518,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
088_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_middle,0.473,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
088_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_top,0.543,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
089_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,branch,0.55,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
089_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_base,0.593,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
089_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_middle,0.621,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
089_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_top,0.579,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
090_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,branch,0.542,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
090_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_base,0.611,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
090_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_middle,0.545,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
090_Fort-Dauphin Dry,Albizia tulearensis R. Vig.,Albizia tulearensis,Fabaceae,trunk_top,0.591,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
091_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_base,0.111,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
091_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_top,0.103,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
092_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_base,0.17,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
092_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_middle,0.086,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
092_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_top,0.098,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
093_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_base,0.126,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
093_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_middle,0.065,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
093_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_top,0.094,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
096_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_middle,0.102,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
097_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_base,0.101,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
098_Fort-Dauphin Dry,Pachypodium lamerei Drake,Pachypodium lamerei,Apocynaceae,trunk_top,0.088,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
100_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,branch,0.668,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
100_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_base,0.67,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
100_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_middle,0.65,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
100_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_top,0.658,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
101_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,branch,0.645,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
101_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_base,0.657,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
101_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_middle,0.644,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
101_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_top,0.647,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
102_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,branch,0.664,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
102_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_base,0.708,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
102_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_middle,0.665,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
102_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_top,0.677,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
103_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,branch,0.698,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
103_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_base,0.687,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
103_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_middle,0.662,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
103_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_top,0.673,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
104_Fort-Dauphin Dry,Strychnos decussata (Pappe) Gilg,Strychnos decussata,Loganiaceae,branch,0.808,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
104_Fort-Dauphin Dry,Strychnos decussata (Pappe) Gilg,Strychnos decussata,Loganiaceae,trunk_base,1.515,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
104_Fort-Dauphin Dry,Strychnos decussata (Pappe) Gilg,Strychnos decussata,Loganiaceae,trunk_middle,0.395,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
104_Fort-Dauphin Dry,Strychnos decussata (Pappe) Gilg,Strychnos decussata,Loganiaceae,trunk_top,0.797,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
105_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,branch,0.721,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
105_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_base,0.677,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
105_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_middle,0.708,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
105_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_top,0.707,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
106_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,branch,0.723,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
106_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_base,0.689,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
106_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_middle,0.738,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
106_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_top,0.667,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
107_Fort-Dauphin Dry,Strychnos decussata (Pappe) Gilg,Strychnos decussata,Loganiaceae,branch,0.757,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
107_Fort-Dauphin Dry,Strychnos decussata (Pappe) Gilg,Strychnos decussata,Loganiaceae,trunk_base,0.777,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
107_Fort-Dauphin Dry,Strychnos decussata (Pappe) Gilg,Strychnos decussata,Loganiaceae,trunk_middle,0.683,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
107_Fort-Dauphin Dry,Strychnos decussata (Pappe) Gilg,Strychnos decussata,Loganiaceae,trunk_top,0.919,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
108_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,branch,0.812,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
108_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_base,0.828,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
108_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_middle,0.855,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
108_Fort-Dauphin Dry,Strychnos madagascariensis Poir.,Strychnos madagascariensis,Loganiaceae,trunk_top,0.823,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
109_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.725,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
109_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.799,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
109_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.776,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
109_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.754,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
110_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.758,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
110_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.778,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
110_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.772,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
110_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.556,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
111_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.706,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
111_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.742,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
111_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.713,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
111_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.719,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
112_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.77,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
112_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.823,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
112_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.778,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
112_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.845,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
113_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.778,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
113_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.793,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
113_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.802,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
113_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.759,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
114_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.771,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
114_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.866,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
114_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.806,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
114_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.803,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
115_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.808,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
115_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.842,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
115_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.806,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
115_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.815,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
116_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.852,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
116_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.854,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
116_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.879,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
116_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.832,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
117_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,branch,0.804,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
117_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_base,0.837,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
117_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_middle,0.838,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
117_Fort-Dauphin Dry,Dichrostachys dumetaria Villiers,Dichrostachys dumetaria,Fabaceae,trunk_top,0.784,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
118_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.802,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
118_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,0.797,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
118_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.83,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
118_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.848,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
119_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.798,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
119_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,0.825,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
119_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.803,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
119_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.797,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
120_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.795,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
120_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,0.844,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
120_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.815,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
120_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.815,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
121_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.853,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
121_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,0.893,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
121_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.904,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
121_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.831,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
122_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.83,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
122_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,0.886,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
122_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.868,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
122_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.818,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
123_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.822,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
123_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,0.892,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
123_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.91,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
123_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.814,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
124_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.834,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
124_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,0.932,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
124_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.803,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
124_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.87,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
125_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.88,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
125_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,0.909,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
125_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.918,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
125_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.859,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
126_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,branch,0.695,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
126_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_base,1.066,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
126_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_middle,0.889,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
126_Fort-Dauphin Dry,Croton sp. L.,Croton sp.,Euphorbiaceae,trunk_top,0.878,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
127_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,branch,0.756,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
127_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_base,0.809,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
127_Fort-Dauphin Dry,Diospyros manampetsae H. Perrier,Diospyros manampetsae,Ebenaceae,trunk_middle,0.762,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
127_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_top,0.738,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
128_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,branch,0.685,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
128_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_base,0.744,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
128_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_middle,0.697,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
128_Fort-Dauphin Dry,Diospyros manampetsae H. Perrier,Diospyros manampetsae,Ebenaceae,trunk_top,0.699,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
129_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,branch,0.726,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
129_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_base,0.794,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
129_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_middle,0.707,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
129_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_top,0.747,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
130_Fort-Dauphin Dry,Diospyros manampetsae H. Perrier,Diospyros manampetsae,Ebenaceae,branch,0.782,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
130_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_base,0.793,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
130_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_middle,0.772,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
130_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_top,1.228,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
131_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,branch,0.199,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
131_Fort-Dauphin Dry,Diospyros manampetsae H. Perrier,Diospyros manampetsae,Ebenaceae,trunk_base,1.31,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
131_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_middle,0.818,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
131_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_top,0.578,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
132_Fort-Dauphin Dry,Diospyros manampetsae H. Perrier,Diospyros manampetsae,Ebenaceae,branch,0.569,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
132_Fort-Dauphin Dry,Diospyros manampetsae H. Perrier,Diospyros manampetsae,Ebenaceae,trunk_base,0.936,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
132_Fort-Dauphin Dry,Diospyros manampetsae H. Perrier,Diospyros manampetsae,Ebenaceae,trunk_middle,1.008,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
132_Fort-Dauphin Dry,Diospyros manampetsae H. Perrier,Diospyros manampetsae,Ebenaceae,trunk_top,0.866,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
133_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,branch,0.792,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
133_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_base,0.838,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
133_Fort-Dauphin Dry,Diospyros humbertiana H. Perrier,Diospyros humbertiana,Ebenaceae,trunk_middle,0.787,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
