Tree	Locality	Latin_Binomial	Family	Trunk_diameter_cm	Total_height_m	Dry_weight_branch_kg	Dry_weight_trunk_kg	Dry_weight_leaf_kg	Dry_total_AGB_kg	Wood_specific_gravity	Forest_type
98	Bealanana	Cryptocarya acuminata	Lauraceae	16.7	14.84	14.1791030693779	101.043317018673	14.5920866539228	129.814506741974	0.526002040482017	moist-wet
99	Bealanana	Cryptocarya acuminata	Lauraceae	31.4	16.8	71.6577455929267	285.103394771857	60.5480175940233	417.309157958808	0.489357883962162	moist-wet
100	Bealanana	Cryptocarya acuminata	Lauraceae	32.9	16.65	149.626152907705	297.311366368205	103.565052593426	550.502571869337	0.603771539244394	moist-wet
101	Bealanana	Cryptocarya acuminata	Lauraceae	34	17	229.744406358546	328.160198408204	95.9957315894204	653.90033635617	0.580591745151539	moist-wet
102	Bealanana	Cryptocarya acuminata	Lauraceae	44.2	27.44	341.373956631059	826.042280371825	86.9586195354666	1254.37485653835	0.515966591850543	moist-wet
103	Bealanana	Cryptocarya acuminata	Lauraceae	44.5	21.6	407.980223773927	530.20911672644	79.1459610897464	1017.33530159011	0.522908444229948	moist-wet
104	Bealanana	Cryptocarya acuminata	Lauraceae	48.7	26.36	507.401561869241	522.044266916911	54.1143447413871	1083.56017352754	0.499283190939131	moist-wet
105	Ivohibe	Cryptocarya aff. ovalifolia	Lauraceae	6	7	0.954422369832349	5.72653421899409	3.34047829441322	10.0214348832397	0.511093985548464	moist-wet
106	Ivohibe	Cryptocarya aff. ovalifolia	Lauraceae	6.5	6.5	1.20949132587155	7.25694795522929	2.90277918209171	11.3692184631925	0.52504487102618	moist-wet
107	Ivohibe	Cryptocarya aff. ovalifolia	Lauraceae	8	12	1.9905951189053	24.1359658167267	2.98589267835795	29.11245361399	0.518888059461011	moist-wet
108	Ivohibe	Cryptocarya aff. ovalifolia	Lauraceae	16.5	11.5	14.4375017341551	81.7217079291795	19.6132099030031	115.772419566338	0.559460200205664	moist-wet
109	Ivohibe	Cryptocarya aff. ovalifolia	Lauraceae	17	12.5	18.6464049099889	82.2635510734804	13.7105918455801	114.620547829049	0.521439732706848	moist-wet
110	Ivohibe	Cryptocarya aff. ovalifolia	Lauraceae	28	17	8.9916449501858	267.104747049637	5.8181232030614	281.914515202884	0.541025803718385	moist-wet
111	Ivohibe	Cryptocarya aff. ovalifolia	Lauraceae	30	18	77.295245271645	241.139391939005	21.7733085272239	340.207945737874	0.531084875335845	moist-wet
112	Ivohibe	Cryptocarya sp	Lauraceae	17.5	11.5	59.2674318793297	106.0575096788	26.3725893051563	191.697530863286	0.58411301514287	moist-wet
113	Ivohibe	Cryptocarya sp	Lauraceae	29	13.5	124.989476582853	88.9513208633119	42.6165492239019	256.557346670067	0.630177093353354	moist-wet
114	Fandriana	Cryptocarya sp.	Lauraceae	8.59872611464968	7.2	3.37938864169245	19.9008442233	14.2685298204792	37.5487626854717	0.498978870849056	moist-wet
115	Fandriana	Cryptocarya sp.	Lauraceae	9.55414012738853	10.3	3.66907859032939	17.7338798532587	6.11513098388232	27.5180894274704	0.465140771347373	moist-wet
116	Fandriana	Cryptocarya sp.	Lauraceae	9.55414012738853	10	2.40815204531357	19.2652163625086	4.47228236986806	26.1456507776902	0.387919913277043	moist-wet
117	Fandriana	Cryptocarya sp.	Lauraceae	15.9235668789809	13.2	26.5602703876348	83.4751355039952	16.4420721447263	126.477478036356	0.582326785183812	moist-wet
118	Fandriana	Cryptocarya sp.	Lauraceae	16.2420382165605	11.3	7.15999155275725	65.5139227077288	3.57999577637862	76.2539100368647	0.587022456298316	moist-wet
119	Fandriana	Cryptocarya sp.	Lauraceae	18.1528662420382	8	24.6741843493593	46.0384171396583	8.42533124124465	79.1379327302622	0.47954570241827	moist-wet
120	Fandriana	Cryptocarya sp.	Lauraceae	24.8407643312102	14	52.0566702009301	148.775597221976	18.6339217196511	219.466189142558	0.624650237880405	moist-wet
121	Fandriana	Cryptocarya sp.	Lauraceae	28.9808917197452	16.4	138.628644466316	290.242756895299	76.5089734016629	505.380374763278	0.543226964305114	moist-wet
122	Fandriana	Cryptocarya sp.	Lauraceae	31.8471337579618	15.7	231.88855650174	518.537967454329	78.0849220873207	828.51144604339	0.536553507723093	moist-wet
123	Bealanana	Cryptocarya sp.	Lauraceae	46.4	25.1	437.194230433319	743.554239344128	109.366067526556	1290.114537304	0.534197554089523	moist-wet
124	Fort-Dauphin-Moist	Denbollia sp.	Sapindae	14	15	16.0218185193614	56.4246652203599	11.8422136882237	84.288697427945	0.455645092383221	moist-wet
125	Fort-Dauphin-Moist	Denbollia sp.	Sapindae	15	14	17.7842523380964	88.921261690482	20.960011684185	127.665525712763	0.582582378472689	moist-wet
126	Fort-Dauphin-Moist	Denbollia sp.	Sapindae	16	14	25.0647761376298	106.525298584927	32.5842089789187	164.174283701475	0.568744777542218	moist-wet
127	Fort-Dauphin-Moist	Denbollia sp.	Sapindae	18	18	27.1838399178429	122.327279630293	33.9797998973036	183.490919445439	0.666000923107448	moist-wet
128	Fort-Dauphin-Moist	Denbollia sp.	Sapindae	19	17	30.2939616735185	130.199579958526	69.6116566114894	230.105198243534	0.456534583524527	moist-wet
129	Fort-Dauphin-Moist	Denbollia sp.	Sapindae	20	11	13.2390524181718	153.573008050793	16.5488155227148	183.36087599168	0.657571663792807	moist-wet
